ProductID,ProductOracleSerial,ProductModelNO,ProductMPN,CategoryId,CategoryName,FamilyId,FamilyName,ProductCategoryID,ProductCategoryName,RmsCategoryId,RmsFamilyId,RmsSubfamilyId,BrandID,BrandName,BrandNameA,BrandNameE,ProductNameE,ProductDescriptionE,ProductSmallDescriptionE,ProductNameA,ProductDescriptionA,ProductSmallDescriptionA,Url360Ar,Url360En,ProductImageLargePath,ProductImageSmallPath,VideoUrlAr,VideoUrlEn,ProductSize
100023451,100023451,1234560417001,100064416,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,5,502,9,0,ALBERT,??????,ALBERT,Alberto 9pcs Cookware Set. Stainless Steel.,"1234560417001-Alberto 9pcs Cookware Set. Stainless Steel. SS Lid. Sizes- Casserole 20/24/28cm, Fry pan 26cm, Sauce pan 16cm.",Alberto 9pcs Cookware Set. Stainless Steel.,??? ????? ??????? 9 ??? ?????? ????,??? ????? ??????? 9 ??? ?????? ????,??? ????? ??????? 9 ??? ?????? ????,https://embed.imajize.com/3949322?lang=ar,https://embed.imajize.com/3949322?lang=en,http://cdn.extrastores.com/ImagesSections/product/100023451_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100023451_L_1_2.jpg,,,S
138811,138811,4KMER7600AW,4KMER7600AW,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,2,0,MAYTAG,??????,MAYTAG,"White Westinghouse, Gas Cooker, 80X50 CM, 5 Gas Burners, Steel","4KMER7600AW---Maytag Cooking Range, 4 Electric Burners, Coil Element, 220V 60Hz White Color","Maytag Cooking Range, 4 Electric Burners, Coil Element",???? ?????????? ???? ???? 80×50 ??? 5 ????? ???,????? ??? ??????? 4 ???? ???? ????220 ?????60 ???????? ????,????? ??? ??????? 4 ???? ???? ??? 220 ???? 60 ???? ??? ????,https://embed.imajize.com/4347370?lang=ar,https://embed.imajize.com/4347370?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/999458_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/999458_L_1_2.jpg,NULL,NULL,B
159179,159179,4KWFC120MAW,4KWFC120MAW,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,2,0,WHIRLPOOL,???????,WHIRLPOOL,"Whirlpool Free Standing Electric Range, 30 Inch, 4 Coils, White",4KWFC120MAW--Whirlpool Electric Coil Freestanding Range 4.8 cu.ft. White,Whirlpool Electric Coil Freestanding Range 4.8 cu.ft. White,???????? ???? ???????? 30 ????? 4 ????? ????,???????? ???? ???????? 30 ????? 4 ????? ????,??????? ??? ??????? ???? ???? 4.8 ??? ??? ????,https://embed.imajize.com/9269677?lang=ar,https://embed.imajize.com/9269677?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9952199_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9952199_L_1_2.jpg,NULL,NULL,B
100035546,100035546,9605 D,9605 D,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Gas Cooker, 90X60, 5 Burners, Stainless, Full Safety, Digital timer","9605 D--ClassPro Gas Cooker, 90X60, 5 Burners, Stainless, Full Safety,  Digital timer, Gas Oven with Rotisserie","9605 D--ClassPro Gas Cooker, 90X60, 5 Burners, Stainless, Full Safety,  Digital timer, Gas Oven with Rotisserie",???? ??? ???? ??? ???? 90??60 ??? ???? ????? ???? ????,???? ??? ???? ??? ???? 90??60 ??? ???? ????? ???? ????? ??? ??? ?? ?????,???? ??? ???? ??? ???? 90??60 ??? ???? ????? ???? ????? ??? ??? ?? ?????,NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100035546_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100035546_L_1_2.jpg,,,B
175118,175118,AL554GI/FS,AL554GI/FS,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,GLEM GAS,???? ???,GLEM GAS,"Glem Gas Cooker 4 GB, 50x53cm Full Safety, Steel","AL554GI/FS--Glem Gas Cooker 4 GB, Size 50X53, Easy, Enameled Pan Supports, Spark Ignition, Oven Door Glass Double, Oven Light, Grill Gas, Full Safety, Oven Volume 57 L, Thermostat & Window, Drawer & Adjustable Leg","Glem Gas Cooker 4 GB, Size 50X53, Full Safety, Steel",???? ???? ??? 4 ????? ??? 50X53,???? ???? ??? 4 ????? ??? 50X53,???? ???? ??? 4 ????? ??? 50X53,https://embed.imajize.com/5094495?lang=ar,https://embed.imajize.com/5094495?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9973044_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9973044_L_1_2.jpg,NULL,NULL,B
175119,175119,AL669EI,AL669EI,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,GLEM GAS,???? ???,GLEM GAS,"Glem Gas Cooker 60X60,4 Electric Plates,Steel,","AL669EI--Glem Gas Cooker 60X60, 4 Electric Plates, Oven Door Glass Double, Oven Light, Grill Electric, Oven Volume 69L, Thermostat & Window, Drawer & Adjustable Leg, Steel,AL6609EI","Glem Gas Cooker 60X60, 4 Electric Plates, Steel,AL6609EI",???? ???? ??? 4 ????? ??????,???? ???? ??? 4 ????? ??????,???? ???? ??? 4 ????? ??????,https://embed.imajize.com/3689689?lang=ar,https://embed.imajize.com/3689689?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9973045_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9973045_L_1_2.jpg,NULL,NULL,B
175120,175120,AL857GI/FST,AL857GI/FST,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,GLEM GAS,???? ???,GLEM GAS,Glem Gas Cooker Size 80X50 5 GB Stainless Steel,"AL857GI/FST--Glem Gas Cooker Size 80X50, 5 GB, Enameled Pan Supports, Spark Ignition, Oven Door Glass Double, Oven Light, Grill Gas, Full Safety, Oven Volume 85L,Thermostat & Window, Drawer & Adjustable Leg, Stainless Steel,AL857GI/FST ",Glem Gas Cooker Size 80X50 5 GB Stainless Steel,"????, ???? ???, 80X50 , ????5","????, ???? ???, 80X50 ????? ??? 5","????, ???? ???, 80X50 ????? ??? 5",https://embed.imajize.com/2395343?lang=ar,https://embed.imajize.com/2395343?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9973043_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9973043_L_1_2.jpg,NULL,NULL,B
100004822,100004822,AMS95C31DX/17,AMS95C31DX/17,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,LAGERMANIA,?????????,LAGERMANIA,"La Germania Americana M9S D 90x60, Cooker Steel, 5 Burner","AMS95C31DX/17--  La Germania Americana M9S D 90x60, Cooker Steel, 5 Burner, Full Safety, Gas Oven with Gas Grill","AMS95C31DX/17--La Germania Americana M9S D 90x60, Cooker Steel, 5 Burner, Full Safety, Gas Oven with Gas Grill",?????????? ???????? ???? ??? 90×60 ??? 5 ????? ??? ???,?????????? ???????? ???? ??? 90×60 ??? 5 ????? ??? ???,?????????? ???????? ???? ??? 90×60 ??? 5 ????? ??? ???,https://embed.imajize.com/4368744?lang=ar,https://embed.imajize.com/4368744?lang=en,http://cdn.extrastores.com/ImagesSections/product/100004822_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100004822_L_1_2.jpg,,,B
175191,175191,AMS95C81AX,AMS95C81AX,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,LAGERMANIA,?????????,LAGERMANIA,"La Germania Americana M9S A Cooker 90x60, Steel","AMS95C81AX--La Germania Americana M9S A Cooker 90x60, Steel, Gas Oven, Gas Grill, Turnspit, Cast Iron, Fully Featured, Full Safety","La Germania Americana M9S A Cooker 90x60, Steel",?????????? ???? ???? 90 × 60 ??,"?????????? ???? ???? 90 × 60 ??, ??? ??? ??? ????? ????","?????????? ???  ???? 90 × 60 ??, ??? ??? ??? ????? ????",https://embed.imajize.com/4607494?lang=ar,https://embed.imajize.com/4607494?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9973098_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9973098_L_1_2.jpg,NULL,NULL,B
193269,193269,ATEC95C31X,ATEC95C31X,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,LAGERMANIA,?????????,LAGERMANIA,LaGermania Gas Cooker 90x60 5 Burners FS Steel,"ATEC95C31X--LaGermania Gas Cooker 90x60cm 5 Burners, Steel, Full Safety, Oven 142 Liters with light, Double glass oven door, Enameled pan supports, Closed door grill, Mechanical timer, Glass lid cover, Turnspit ",LaGermania Gas Cooker 90x60cm 5 Burners FS Steel 142L oven,?????????? ??? ?????? ??? ???? 90*60??,"?????????? ??? ?????? ??? ???? 90*60??, ????, 5????","?????????? ??? ?????? ??? ???? 90*60??, ????, 5????",https://embed.imajize.com/8940383?lang=ar,https://embed.imajize.com/8940383?lang=en,http://cdn.extrastores.com/ImagesSections/product/98/9992732_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/98/9992732_L_1_2.jpg,NULL,NULL,B
100002590,100002590,B3099142,B3099142,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,5,502,9,0,TEFAL,?????,TEFAL,"Invisia - Set of 2 - Frypans 20cm + 28cm Exterior PTFE, Lyonnaise Shape","B3099142--Tefal Invisia Set of 2 Frypans 20cm + 28cm Exterior PTFE, Lyonnaise Shape, Junior Thickness, Bump handle, Powerglide coating, Thermospot			","B3099142, Invisia - Set of 2 - Frypans 20cm + 28cm Exterior PTFE, Lyonnaise Shape, Junior Thickness, Bump handle",??????? ??? ????? ???? 20+ 28 ???? ????? ??? ????,??????? ??? ????? ???? 20+ 28 ???? ????? ??? ???? - ????? - ?? ????? - ??? ???? ????,??????? ??? ????? ???? 20+ 28 ???? ????? ??? ???? - ????? - ?? ????? - ??? ???? ???? - ???? ???????,https://embed.imajize.com/8299514?lang=ar,https://embed.imajize.com/8299514?lang=en,http://cdn.extrastores.com/ImagesSections/product/100002590_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100002590_L_1_2.jpg,,,S
100039834,100039834,CCB9060FS,CCB9060FS,992,Home & Appliances,9920005,Kitchen Appliances,99200050025,Cookers,4,406,1,0,CRAFFT,?????,CRAFFT,"Crafft Gas Cooker, Size 90X60, Full Safety","CCB9060FS--Crafft Gas Cooker, Size 90X60, Full Safety, 5GB, 1 WOK Burner, Gas Oven with Grill, Enamelled Grids, Glass Cover, Rotisserie, Stainless Steel","CCB9060FS--Crafft Gas Cooker, Size 90X60, Full Safety, 5GB, 1 WOK Burner, Gas Oven with Grill, Enamelled Grids, Glass Co","????? ??? ??? 90*60, ???? ????, 5 ????","????? ??? ??? 90*60, ???? ????, 5 ????,????? ????? ??? ????? ????? ???????, ??? ?????? ????","????? ??? ??? 90*60, ???? ????, 5 ????,????? ????? ??? ????? ????? ???????, ??? ?????? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100039834_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100039834_L_1_2.jpg,,,B
182899,182899,CHF100,CHF100,992,Home & Appliances,9920005,Kitchen Appliances,99200050023,Freezers,4,407,1,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Chest Freezer 93L Handle with Lock, White","CHF100--ClassPro Chest Freezer 93L, Handle with Lock, 220v, White","ClassPro Chest Freezer 93L, Handle with Lock, 220v, White","???? ??? ????? ???? ??? 93 ???,????","???? ??? ????? ???? ??? 93 ??? 220 ????, ??? ????","???? ??? ????? ???? ??? 93 ??? 220 ????, ??? ????",https://embed.imajize.com/3087858?lang=ar,https://embed.imajize.com/3087858?lang=en,http://cdn.extrastores.com/ImagesSections/product/90/9981575_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/90/9981575_L_1_2.jpg,NULL,NULL,B
182900,182900,CHF150,CHF150,992,Home & Appliances,9920005,Kitchen Appliances,99200050023,Freezers,4,407,1,0,CLASSPRO,??? ???,CLASSPRO,ClassPro Chest Freezer 140L Handle with Lock,"CHF150--ClassPro Chest Freezer 140L, Handle with Lock, 220v, White","ClassPro Chest Freezer 140L, Handle with Lock, 220v, White",???? ??? ????? ???? ??? 140 ??? 220 ????,"???? ??? ????? ???? ??? 140 ??? 220 ????, ??? ????","???? ??? ????? ???? ??? 140 ??? 220 ????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/00182900_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/00182900_L_1_2.jpg,NULL,NULL,B
100010741,100010741,CLP125SD-BL,CLP125SD-BL,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,3,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Compact Refrigerator, Size Net 93 Ltrs/3.3 Cuft, Single Door, Black","CLP125SD-BL--ClassPro Compact Refrigerator Size Net 93 Ltrs/3.3 Cuft, 2 shelves, Single Door, Color Black","CLP125SD-BL--ClassPro Compact Refrigerator Size Net 93 Ltrs/3.3 Cuft, 2 shelves, Single Door, Color Black",???? ??? ?????? 93 ???/ 3.3 ???? ????,"???? ??? ????? 93 ???/ 3.3 ???, 2 ???, ??? ????, ??? ????","???? ??? ????? 93 ???/ 3.3 ???, 2 ???, ??? ????, ??? ????",https://embed.imajize.com/7849882?lang=ar,https://embed.imajize.com/7849882?lang=en,http://cdn.extrastores.com/ImagesSections/product/100010741_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100010741_L_1_2.jpg,,,B
100009426,100009426,CLP125SD-WL,CLP125SD-WL,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,3,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Refrigerator 93Lit, Single Door, White","CLP125SD-WL-- ClassPro Refrigerator 93Lit, 220V, 2 Shelves, Single Door, Color White","CLP125SD-WL-- ClassPro Refrigerator 93Lit, 220V, 2 Shelves, Single Door, Color White",???? ??? ?????? 93 ???? ????,"???? ??? ????? 93 ???, ??? ????, 2 ????, ????","???? ??? ????? 93 ???, ??? ????, 2 ????, ????",https://embed.imajize.com/3344196?lang=ar,https://embed.imajize.com/3344196?lang=en,http://cdn.extrastores.com/ImagesSections/product/100009426_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100009426_L_1_2.jpg,,,B
184697,184697,CLP250SD-SIL,CLP250SD-SIL,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,2,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Refrigerator, 181L/6.4Cuft, Single Door, Silver","CLP250SD-SIL--ClassPro Single Door Refrigerator, 181L/6.4 Cu.ft, Ice tray, Glass Shelves, light, Silver color","ClassPro Single Door Refrigerator, 181L/6.4 Cu.ft, Ice tray",???? ??? ?????? ??? 181???/6.4? ???,"???? ??? ????? ??? 181 ???/6.4 ???, ???? ??????, ??? ????","???? ??? ????? ??? 181 ???/6.4 ???, ???? ??????, ??? ????",https://embed.imajize.com/6312315?lang=ar,https://embed.imajize.com/6312315?lang=en,http://cdn.extrastores.com/ImagesSections/product/294/9983345_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/294/9983345_L_1_2.jpg,NULL,NULL,B
184698,184698,CLP250SD-W,CLP250SD-W,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,2,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Refrigerator, Single Door, 181L/6.5, White","CLP250SD-W--ClassPro Single Door Refrigerator, 181L/6.5 Cu.ft, Ice tray, Glass Shelves, light, White color","ClassPro Single Door Refrigerator, 181L/6.5 Cu.ft, White",???? ??? ?????? ??? 181 ???/6.5? ????,???? ??? ?????? ??? 181 ???/6.5? ????,"???? ??? ????? ??? 181???/6.5, ???? ??????, ??? ????, ????",https://embed.imajize.com/3579212?lang=ar,https://embed.imajize.com/3579212?lang=en,http://cdn.extrastores.com/ImagesSections/product/294/9983341_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/294/9983341_L_1_2.jpg,NULL,NULL,B
184699,184699,CLP-300W,CLP-300W,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,2,0,CLASSPRO,??? ???,CLASSPRO,"Class Refrigerator, 7.9Cu.ft/222 Ltrs, White","CLP-300W--Class Refrigerator 7.9Cu.ft/222 Ltrs 220V Frost Free, 3 shelves, Multi Air Flow, White","Class Refrigerator 7.9Cu.ft/222 Ltrs 220V Frost Free, White",???? ??? ?????? 7.9 ???/222 ???? ????,???? ???? ????? 7.9 ???/222 ???? ????,"???? ??? ????? 7.9 ???/222 ???, ???? ????, ??? ????",https://embed.imajize.com/9560953?lang=ar,https://embed.imajize.com/9560953?lang=en,http://cdn.extrastores.com/ImagesSections/product/294/9983360_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/294/9983360_L_1_2.jpg,NULL,NULL,B
184700,184700,CLP-425W,CLP-425W,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,5,0,CLASSPRO,??? ???,CLASSPRO,"ClassPro Refrigerator, 326ltrs/11.5Cuft, White","CLP-425W--ClassPro Refrigerator 326ltrs/11.5Cuft, Auto Defrost, Wire Shelf,White","ClassPro Refrigerator 326ltrs/11.5Cuft, Auto Defrost, White",???? ??? ?????? 11.5 ???/326 ???? ????,"???? ??? ????? 11.5 ???/326 ???, ???? ????, 3 ????, ??? ????","???? ??? ????? 11.5 ???/326 ???, ???? ????, 3 ????, ??? ????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/294/9983353_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/294/9983353_L_1_2.jpg,NULL,NULL,B
184704,184704,CLUF338SS,CLUF338SS,992,Home & Appliances,9920005,Kitchen Appliances,99200050023,Freezers,4,407,2,0,CLASSPRO,??? ???,CLASSPRO,ClassPro Upright Freezer 260 Ltrs/9.2 Cu.ft,"CLUF338SS--ClassPro Upright Freezer 260 Ltrs/9.2 Cu.ft, Automatic defrost, Electronic Temp. Control, Silver Color","ClassPro Upright Freezer 260 Ltrs/9.2 Cu.ft, Silver Color","???? ??? ????? ????, ???? 9.2 ???/260???","???? ??? ????? ????, ???? 9.2 ???/260???? ?? ???????","???? ??? ????? ????, ???? 9.2 ???/260???  ?? ???????",https://embed.imajize.com/3119764?lang=ar,https://embed.imajize.com/3119764?lang=en,http://cdn.extrastores.com/ImagesSections/product/90/9983346_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/90/9983346_L_1_2.jpg,NULL,NULL,B
193337,193337,D1447LF,D1447LF,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG D1447LF, Dishwasher, 14 Place Setting, 6 Program, Silver","D1447LF--LG Dishwasher, 14 Place setting, DD Motor, 6 Program, Touch Panel, Smart Rack, 6 Option, Energy A++, Color Silver","LG Dishwasher, 14 Place setting, DD Motor, 6 Program, Silver",?? ??? ????? ????? 14 ????? ?????? 6 ?????? ???,?? ??? ????? ????? 14 ????? ?????? 6 ?????? ???,"?? ?? ????? ????, ???",https://embed.imajize.com/7829154?lang=ar,https://embed.imajize.com/7829154?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9990882_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9990882_L_1_2.jpg,NULL,NULL,B
193336,193336,D1447WF,D1447WF,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG D1447WF, Dishwasher, 6 Programs, 14 Place setting, White","D1447WF--LG Dishwasher 14 Place setting, DD Motor, 6 Program, Touch Panel, Smart Rack, 6 Option, Energy A++, White","LG Dishwasher 14 Place setting, DD Motor, 6 Program, White",?? ??? ????? ????? 6 ?????? 14 ????? ?????? ????,"?? ?? ????? ????, ????","?? ?? ????? ????, ????",https://embed.imajize.com/3163007?lang=ar,https://embed.imajize.com/3163007?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9990883_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9990883_L_1_2.jpg,NULL,NULL,B
170154,170154,D1450WF1,D1450WF1,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG D1450WF1, Dishwasher, 5 Programs, 14 Place Settings, White","D1450WF1--LG Dishwasher,14 Place Settings, Digital LED Display Control, 5 Programs, Stainless Steel Tub. Color White",LG Dishwasher 14 Place Settings. Digital LED Display Control White,?? ??? ????? ????? 5 ?????? 14 ????? ?????? ????,?? ??? ????? ????? 5 ?????? 14 ????? ?????? ????,"?? ?? ????? ????, ????",https://embed.imajize.com/1913355?lang=ar,https://embed.imajize.com/1913355?lang=en,http://cdn.extrastores.com/ImagesSections/product/00170154_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/00170154_L_1_2.jpg,NULL,NULL,B
100018450,100018450,D1464DF,D1464DF,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG, D1464DF, Dishwasher, 14 Place Setting, 7 Programs, Black Stainless","D1464DF--LG Dishwasher, 14 Place setting, 7 Programs, 6 Option, DD Motor, UV Function, 3rd Rack Smart Rack, True Steam, Color Black Stainless.","D1464DF--LG Dishwasher, 14 Place setting, 7 Programs, Black Stainless",?? ??? ????? ????? 7 ?????? ???? ??????,?? ??? ????? ????? 7 ?????? 14 ????? ?????? ???? ??????,"?? ?? ????? ????, 14 ????, ????? ??????, 7 ?????, ???? ??????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/100018450_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100018450_L_1_2.jpg,,,B
177582,177582,D1464WF,D1464WF,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG D1464WF, Dishwasher, 7 Programs, 14 Place Setting, White","D1464WF--LG Dishwasher, 14 Place Setting, Inverter Direct Drive Motor, Ultravoilt Function, 7 programs, Dual Intensity, Half Load, Child Lock, 3rd Rack, True Steam, White","LG Dishwasher, 14 Place Setting, Inverter DD, White",?? ??? ????? ????? 7 ?????? 14 ????? ?????? ????,?? ??? ????? ????? 7 ?????? 14 ????? ?????? ????,"?? ?? ????? ????, 7?????,??? ????, ????",https://embed.imajize.com/3024963?lang=ar,https://embed.imajize.com/3024963?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9975586_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9975586_L_1_2.jpg,https://www.youtube.com/watch?v=8dElzP-5h4o&feature=,https://www.youtube.com/watch?v=8dElzP-5h4o&feature=,B
178104,178104,D1465CF,D1465CF,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,LG,?? ??,LG,"LG D1465CF, Dishwasher, 7 Programs,14 Personal Settings, Steel","D1465CF--LG Dishwasher,14PS, 7 Programs, LCD, Inverter Direct Drive Motor, UV Lamp, 3rd Rack, Smart Rack™,Truesteam™ Generator, ACM- Steel Finish","LG Dishwasher,14PS, 7 Programs, LCD, Inverter Direct Drive",?? ??? ????? ????? 7 ?????? 14 ????? ?????? ???,?? ??? ????? ????? 7 ?????? 14 ????? ?????? ???,"?? ?? ????? ????, 7 ?????, ????? ?????? ?????",https://embed.imajize.com/2941643?lang=ar,https://embed.imajize.com/2941643?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9976217_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9976217_L_1_2.jpg,NULL,NULL,B
100011203,100011203,D74560NE / DN163233S,D74560NE / DN163233S,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,4,0,BEKO,????,BEKO,"Beko Refrigerator, 18.1 Cuft, No Frost, Silver","D74560NE / DN163233S---Beko Refrigerator, 18.1 Cuft, No Frost, Dual Cooling, Electronic Control System, Refrigerant R600a, Color Silver","D74560NE / DN163233S--Beko Refrigerator, 18.1 Cuft, No Frost, Dual Cooling, Electronic Control System, Refrigerant R600a",???? ?????? 18.1 ???? ????? ?????? 3????? ???,???? ?????? 18.1 ???? ????? ?????? 3????? ???,"???? ????? 18.1???, ????? ?????, 3????, ??? ???",https://embed.imajize.com/9632860?lang=ar,https://embed.imajize.com/9632860?lang=en,http://cdn.extrastores.com/ImagesSections/product/100011203_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/100011203_L_1_2.jpg,,,B
176893,176893,D84611NT/ DN167233X,D84611NT/ DN167233X,992,Home & Appliances,9920005,Kitchen Appliances,99200050027,Refrigerators,4,401,4,0,BEKO,????,BEKO,"Beko Refrigerator, 19.9 Cuft, No Frost, INOX Color","D84611NT/ DN167233X--Beko Refrigerator, 19.9 Cuft, No Frost, Electronic Control System, Refrigerant R600a, INOX Color","Beko Refrigerator, 19.9 Cuft, No Frost, INOX Color",????? ????? 19.9 ???? ?? ???????? ???,"????? ????, 19.9 ???, ?? ???????, ????? ?????","????? ????, 19.9 ???, ?? ???????, ????? ?????",NULL,NULL,http://cdn.extrastores.com/ImagesSections/product/294/9974754_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/294/9974754_L_1_2.jpg,NULL,NULL,B
188880,188880,DFN 28320,DFN 28320,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,BEKO,????,BEKO,"Beko DFN 28320, Dishwasher, 8 Programs, 13 Place Setting, White","DFN 28320-- Beko Dishwasher, 13 place Setting, 8 programs wash, Energy class: A ++, Delayed start 24, Steam Gloss, White","Beko Dishwasher, 13 place Setting, 8 programs wash, White",????? ????? ????? 8 ?????? 13 ????? ?????? ????,????? ????? ????? 8 ?????? 13 ????? ?????? ????,"???? ????? ????, 8 ?????,  ????",https://embed.imajize.com/7494636?lang=ar,https://embed.imajize.com/7494636?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9987696_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9987696_L_1_2.jpg,NULL,NULL,B
188881,188881,DFN 28320S,DFN 28320S,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,BEKO,????,BEKO,"Beko DFN28320S, Dishwasher, 8 Programs, 13 Place Setting, Silver","DFN 28320S-- Beko Dishwasher, 13 place Setting, 8 programs wash, Energy class: A ++, Delayed start 24, Steam Gloss, Color Silver","Beko Dishwasher, 13 place Setting, 8 programs wash, Silver",????? ????? ????? 8 ?????? 13 ????? ?????? ???,????? ????? ????? 8 ?????? 13 ????? ?????? ???,"????????? ????, 8 ?????, ???",https://embed.imajize.com/6928203?lang=ar,https://embed.imajize.com/6928203?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9987697_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9987697_L_1_2.jpg,NULL,NULL,B
196007,196007,DFN05210S,DFN05210S,992,Home & Appliances,9920005,Kitchen Appliances,99200050022,Dishwashers,4,408,4,0,BEKO,????,BEKO,"Beko DFN05210S, Dishwasher, 5 Program, 12 Place Setting, Silver","DFN05210S--Beko Freestanding Dishwasher, 5 Programs, 12 Place Settings, Silver","Beko Freestanding Dishwasher, 5 Programs, 12 Place Settings",????? ????? ????? 5 ?????? 12 ????? ?????? ???,????? ????? ????? 5 ?????? 12 ????? ?????? ???,"???? ????? ???? 5 ?????, ???",https://embed.imajize.com/7839860?lang=ar,https://embed.imajize.com/7839860?lang=en,http://cdn.extrastores.com/ImagesSections/product/29/9995431_L_1.jpg,http://cdn.extrastores.com/ImagesSections/product/29/9995431_L_1_2.jpg,NULL,NULL,B
